status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
210152259125476_778711755602854,"#lostandfound
>>>>>>>>>
1. ""Hôm nay T4 ( 4/1/2016) sau khi hết tiết 4 thể dục thì mình có đi vòng vòng, khoảng 15 phút sau mình quay lại tìm cặp thì không thấy nữa ( mình để ở gần dưới chân cầu thang chỗ hồ bơi ). Nếu có bạn nào cầm nhầm thì cho mình xin lại nhé, trong ngăn có cuốn sách Tin học 10 và 1 cuốn vở"" - C7-02

2. ""Chiều t5 ngày 5/1 em có để quên 1 cái sweater xám trên dãy ghế đá trước căn tin, anh chị nào thấy hay giữ nó làm ơn trả lại em với ạ, cảm ơn. "" -10-C7

3. ""Hôm t7 vào chiều học ngoại khóa, mình có để quên đồ trong lớp B7 1 hộp bút màu xanh nó khá dày tại toàn bút vẽ, có pallet màu của mình gồm 5 thanh, có 1 con danbo nhỏ ở trong có cả dao rọc giấy.. ai thương tình nhặt dùm các bạn có thể trả dùm mình được không ạ, tại nó có liên quan tới mình rất nhiều, mong bạn nào lụm được thì liên hệ nick face của mình là Tăng Thái Trung, mình xin cảm ơn rất nhiều.""",,status,,2017-01-11 08:02:44,63,1,0,60,2,0,0,1,0
210152259125476_777356792405017,"[HỖ TRỢ TRUYỀN THÔNG]

""Tin hot giật gân cho các cô cậu nhỏ chuẩn bị tham gia kì thi THPT QUỐC GIA 2017 đây!!!!!
# Bạn đang lo lắng cho kì thi đầy cam go vào mùa hè này.
# Bạn đang muốn nắm bắt thông tin nhanh và chính xác nhất về kì thi.
# Bạn cần một nơi tìm kiếm tài liệu """"chuẩn'' và cùng thảo luận với các """"thánh"""" khác về môn học bạn lo ngại.
#  Bạn cần thư giãn bổ ích sau những giờ vùi đầu luyện đề.
#  Bạn quan tâm và muốn có những thông tin về các ngành học của Bách Khoa để định hướng tương lai cho bản thân.
#   Bạn muốn có một nơi để hỏi về trường Bách Khoa, về học tập, hoạt động của sinh viên Bách Khoa.
..............Còn chần chừ gì nữa, hãy đến với BKU FC-THPT NGUYỄN THƯỢNG HIỀN TH.HCM (https://www.facebook.com/bkufcnguyenthuonghientphcm/).
*****Xin chào tất cả các bạn, các đồng môn trường THPT Nguyễn Thượng Hiền thương yêu của chúng ta. Mình là cựu học sinh Chuyên Lí (khoá 2013-2016), hiện đang là sinh viên năm nhất chương trình Việt Pháp, trường ĐH Bách Khoa-ĐHQG TP.HCM.
*****Và hôm nay, vấn đề mình muốn đề cập không gì khác ngoài KÌ THI THPT QUỐC GIA 2017. Đây chắc chắn là vấn đề không bao giờ ngừng nóng, đặc biệt là đối với các bạn học sinh khối 12. Để hỗ trợ các bạn chuẩn bị thật tốt về cả tinh thần lẫn kiến thức cho cuộc """"cân não khốc liệt"""" thì hôm nay, thay mặt cho toàn đội, mình xin gửi đến các bạn một chương trình vô cùng bổ ích: """"HƯỚNG NGHIỆP MÙA THI CÙNG HỌC SINH'' liên kết giữa Đại học Bách Khoa TPHCM và THPT Nguyễn Thượng Hiền. Đây là một sân chơi bổ ích được tạo ra do chính sinh viên Bách Khoa, đồng thời cũng là cựu học sinh NTH nhà ta.
 *****Qui tụ những thầy cô """"kinh nghiệm đầy mình"""" cùng dàn CTV """"tài năng"""", chúng mình sẽ đồng hành cùng các bạn suốt năm học và tới tận kì thi với vô số hoạt động thú vị:
@@ Cung cấp cho bạn những thông tin tuyển sinh đầy đủ và hữu ích của các ngành học trong Bách Khoa cũng như về quá trình học tập và nghiên cứu ở Bách Khoa.
@@ Tư vấn, giải đáp thắc mắc về kì thi, ngành học, nghề nghiệp, tâm sinh lý blablabla
@@ Giải bài tập khó nhằn do các bạn yêu cầu.
@@ Tổ chức trò chuyện, giải đáp về kỳ thi THPT QG và thông tin ĐHBK.
@@ Tổ chức offline giao lưu........
Hãy theo dõi page BKU FC - THPT Nguyễn Thượng Hiền, TP.HCM (https://www.facebook.com/bkufcnguyenthuonghientphcm/) nhé các bạn.
!!!!!!!!!!!!!!!!!Vì một kì thi THPT QUỐC GIA 2017 thành công tốt đẹp!!!!!!!!!!!!!!!!
 ""","BKU FC - THPT Nguyễn Thượng Hiền, TP.HCM",link,https://www.facebook.com/bkufcnguyenthuonghientphcm/,2017-01-08 08:47:19,48,2,0,44,3,0,1,0,0
210152259125476_777170289090334,"#cfs773
""Gửi cô gái phòng số 4 - thanh xuân đời tôi.
 
Tôi nhát quá em nhỉ, 
hay tôi đãng trí nhỉ. 
Không ghi tên em, tôi cứ vô tư bày tỏ cảm xúc với em mà không ghi rõ em là ai, chắc lớp em hoang mang lắm (tôi nghĩ vậy ). 
Nhưng tôi là vậy đấy em ơi, 
tôi thích để cảm xúc phiêu lưu theo cơn gió 
rồi quên mất mình là ai.
Tôi muốn tình tôi với em vô tư như vậy. 

Em có muốn tình ta logic như Toán, 
rắc rối như Lý, 
vi diệu như Hóa, 
lãng mạng như Văn, 
triết lý như Giáo Dục Công Dân, 
thú vị như Sử, 
rộng lớn như Địa, 
vui nhộn như Anh chứ ? 
Tình chỉ nở hoa khi hai trái tim đồng điệu, đồng âm. 
Hai người có cùng một ánh mắt hơi thở 
nhưng có vẻ đường vào tim em khó quá. 

Nếu em là phương trình bậc 2 
Anh sẽ là đen-ta bằng không đấy nhé !
Để lỡ mà, em có ra hai nghiệm 
Thì nó cũng chỉ là một mà thôi.
Cho dù em có ra hai nghiệm đi nữa, 
thì cũng chỉ là một, nghiệm của tôi ơi. 
Nhưng liệu sự rắc rối của lý có cản trở tôi và em ?
Nếu anh là dòng điện chạy nhanh 
Em sẽ là khóa K tinh nghịch nhé 
Tình yêu đôi ta phụ thuộc vào em đó 
Đừng ngắt nó để đôi ta lệch pha . 
Rồi khi tôi với em thành đôi, 
tình nở hoa vi diệu sắc màu như hóa .
Như định lý, tình của tôi đậm đặc
Em lướt ngang qua, điều chế tôi ngay 
Kẻ si tình nay buộc phải lên men 
Bởi nồng độ ái tình không hạn chế. 
Rồi cuộc tình lên men ấy sẽ lãng mạn theo làn gió văn học .
Tôi viết bài thơ nho nhỏ
Gửi đến em bằng gió với hoa thơm 
Để tình ta lưu luyến giữa muôn phương 
Để tình ta là nụ hồng duy nhất . 
Rồi tôi với em sẽ vững bền như Sử, 
mặc kệ thời gian không thể nào xóa nhòa hay bị quên lãng . 
Em là người khơi màu chiến tranh tình ái 
Anh là người đầu hàng không điều kiện 
Nay anh là thuộc địa của em 
Anh sẽ không đấu tranh để thoát khỏi em nữa .
Và em và tôi bắt đầu khám phá nơi nhau, 
bắt đầu tìm ra những điều mới mẻ về nhau.
Anh sẽ đào sâu vào trái tim em 
Để lấy mắc ma tình ái nóng hổi . 
Dẫu biết nóng nhưng anh vẫn thích 
Thích được chạm vào trái tim em . 

Và cuối cùng là em có đồng ý những điều trên không ? 
""May I Dog You"", cô bé thích thi cả hai khối tự nhiên và xã hội, nhiều chuyện vớ vẩn, có ước mơ đi du học Mỹ của tôi ơi? 
""",,status,,2017-01-08 07:00:00,170,6,14,150,17,0,3,0,0
210152259125476_777172269090136,"#ask
>>>>>>>>>>>>
1. ""NĂM NAY KHÔNG TỔ CHỨC PROM Ạ? :(((((((( HUHU AI ĐÓ HÃY NÓI LÀ KHÔNG ĐÚNG TẠI SAO NĂM NAY K TỔ CHỨC PROM Ạ :(((((( Em nghĩ ai đứng ra tổ chức được mà ạ :( ""

2. ""Xin chào mọi người =))
Chả là trg mình sắp tổ chức thi HSG NTH mà e thì thi môn Văn. E hoang mang lắm, vì ko bik nên ôn cái gì. Nội dung và hình thức đề thi có gì đặc biệt ko, ai biết thì giúp e nha. Thi là dựa vào kiến thức mình có được hay là có giới hạn ạ? Anh chị nào từng thi r có thể chia sẻ kinh nghiệm dc ko ạ?""

3. ""Đợt thi HK vừa rồi điểm hoá của mình fail quá nên mình muốn học thêm hoá. Hỏi bạn bè, anh chị đi trước có khá nhiều người giới thiệu thầy Nhị dạy rất hay và dễ hiểu nhưng mình sợ thầy đã dạy qua nhiều bài rồi. Nên mình muốn lập group để mời thầy về dạy riêng. Bạn nào đồng ý thì mình tạo thành group rồi mời thầy về dạy. 
 Ad cho mình đăng cái này sớm nha. Mình muốn được học sớm. Cảm ơn ad nhiều nhiều!!!""

4. ""Các anh chị, bạn bè cho em hỏi chỗ học anh văn luyện thi đại học được ko? Em muốn học ngữ pháp anh văn cho tốt, ko chỉ dạy cơ bản mà còn dạy nâng cao và cho nhiều bài tập. Anh chị, bạn nào có chỗ cmt giúp em với""

5. ""Năm nay em có dự định thi chuyên Anh, các anh chị có thể giới thiệu giúp em những thầy cô luyện thi chuyên Anh tốt được không ạ?Em cảm ơn nhiều ạ"" - A1

6. ""Cho mình hỏi là CLB Phát thanh trường mình đóng form đề nghị bài hát rồi ạ? Vì trên FB đã thấy xóa link form đề nghị bài hát rồi :(""

7. ""Cho em hỏi các tiền bối thì chạy xe trên 50 phân khối có dễ bị bắt không? :)))))
Và khi bị bắt thì cư xử như thế nào để được thả ạ? =))))))""

8. ""Em muốn tìm chỗ học Lý được được để thi khối A1 mọi người giúp e với. "" - from 1 hs lớp 12 ngu Lý

9. ""Em muốn hỏi mấy bạn biết fb hay sđt của cô Hiền dạy anh văn trẻ trẻ không tại mình muốn đăng kí học anh văn cô á. Hoặc có anh chị nào rãnh rỗi muốn dạy anh văn giá sinh viên tí cũng được em cảm ơn nhiều :))""

10. ""Trường mình có ai bán các loại mask,hay chocker,trang sức các thứ không ạ <3""",,status,,2017-01-08 05:45:01,107,15,2,106,1,0,0,0,0
210152259125476_777171049090258,"#cfs772
""Hi cậu người tớ rất thương,  C3-41 ! Nói sao nhỉ , câu với tớ có duyên quen biết, gặp gỡ, chơi chung nhưng chả có duyên làm người thân hơn cả bạn thân. Tớ nói cậu biết tớ crush cậu sắp gần được một tháng rồi đó . Ngày ngày đi học nhìn thấy cậu tiếp xúc với biết bao bạn nữ khác mà buồn lắm! Cậu vô tư quá cậu biết không ? Nhiều khi rất muốn hỏi thẳng cậu :"" Ê mày có thích tao không? "" nhưng tớ không dám. Vì tớ sợ tớ mất luôn người bạn là cậu, bởi vì chơi với cậu rất vui, ở bên cậu tớ luôn luôn cười. Crush cậu mệt lắm! Nhưng mà không hiểu sao tớ vẫn cứ thương cậu như thế, thậm chí tình cảm này ngày một nhiều hơn rồi ! Hic Hic Nắng NTH đẹp nhưng gắt lắm . Cậu cũng như thế đẹp đến nhói lòng tớ rồi . Nếu bây giờ tớ tỏ tình cậu đồng ý không ? Nhưng mà chắc tớ không tỏ tình đâu, bởi vì biết cậu không thể đồng ý mà ! 3 năm ở NTH của tớ rất vui được gặp cậu. Cậu chỉ cần biết rằng bên cậu đang có một người thương cậu rất nhiều. Vậy nhé người tớ thương ...""",,status,,2017-01-08 03:50:01,103,3,8,95,6,0,2,0,0
210152259125476_777170939090269,"#cfs771
""Hôm thứ tư vừa rồi, mình vô tình nhìn thấy một bạn nam ngoài trường. Đặc biệt là bạn ấy có mái tóc đỏ rực. Hình như bạn ấy chơi với lớp CV vì mình thấy bạn đó đứng trước cửa lớp lâu lắm. Không hiểu sao nhìn bạn đó rất đặc biệt, không phải chỉ vì tóc đỏ mà nhìn bạn đó rất lạnh lùng kiểu nghệ sĩ. Mình cứ đứng nhìn bạn mãi không thôi. Khi ra về, đi ngang qua mình, bạn còn nhìn mình cười nữa. Mình xấu hổ gần chết vì là con gái mà cứ nhìn người ta chằm chằm. Liệu có cách nào để chúng mình được gặp lại nhau không? """,,status,,2017-01-08 02:40:00,164,9,5,152,4,0,8,0,0
210152259125476_777170529090310,"#cfs770
""Đã rất lâu rồi không thấy lại hình bóng những cô cậu bé Nguyễn Thượng Hiền
Mình đã quên mất rồi
Quên mất mình đã từng là học sinh ở đây
.
Buổi tối nay thật lạ. Anh được một cậu bé rủ vào group của bạn và được chơi Ma sói online. A biết tới Ma sói qua những lần tham gia chiến dịch Mùa hè xanh của trường Đại học Tài chính-Marketing (trường anh đã theo học). Trong ký ức của anh vẫn nhớ lại những tháng ngày anh ngồi ở giảng đường, những lớp chuyên đề, những môn chuyên ngành.
Anh vẫn đang quên mình đã từng là học sinh NTH.
.
Đa số các thành viên trong group Ma sói online đều là các bạn học sinh trường mình. Kết thúc game, các bạn nói lên những dự định của mình trong buổi sáng hôm sau. Bạn  đi tập Flashmob, bạn họp CLB, bạn tham gia các lớp kỹ năng,...
Lúc đó anh có cảm xúc thật lạ. Cái cảm giác mà bạn bè nhắc nhở nhau.
...
Ê Tuấn, mai nhớ đi tập văn nghệ nha
Ê Tuấn, mai đi đá bóng với tụi tao không?
Ê Tuấn, báo Hoa học trò để hình con bé Bảo Trân kìa
Ê Tuấn, sau giờ ra chơi lên phòng Multi 4 nha
Ê Tuấn, ông thầy Thịnh (sorry thầy vì đây là ngôn ngữ của tụi em) đang kiểm tra tác phong lớp tao á.
...
Cái cảm giác như chúng ta là 1 nhà, 1 cậu học sinh và đồng hành là những người bạn
Cái cảm giác đếm số ngày tới kỳ thi tốt nghiệp
Hay đơn giản chỉ cần biết hum nay căn tin bán đồ ăn sáng là món gì.
A quên hết và giờ a nhớ lại
Anh đã từng là học sinh của trường Nguyễn Thượng Hiền.""
- 12A9-41 cách đây 5 năm trước",,status,,2017-01-08 02:00:00,175,5,1,164,11,0,0,0,0
210152259125476_777167075757322,"#cfs769
""Viết cho những năm tháng còn dang dở, cho 1 tình bạn k trọn vẹn và một tình cảm k thành lời....
 Có những bí mật chúng ta sẽ mang theo đến tận cuối chặng đường này. Minh ddax từng có 1 ty thật đẹp cho đến khi gặp bạn. Mình chưa từng gọi ai là myNTH vì vs mình NTH là nơi mà ơ đó từng hàng cát, ghế đá đến hạt bụi nhỏ nhất cũng khiến mình rung động.Chúng ta đều đã ơn những năm cuối của chặng đường trung học phổ thông, và mình chắc chắn rằng bạn của ngày hôm nay sẽ là bạn tuyệt vời nhất trong hồi ức cấp 3 của mình. Dù có cố gắng quên đi nhưng mỗi khi nhắn mắt lại, mọi thứ lại trở về ngay vị trí ấy, trong sâu thẳm tiền thức của mình chưa từng thôi nhớ về bạn. Đó là khuôn mặt hả hê mỗi khi chọc mình, là nụ cười an ủi mỗi lúc mình than thở, là ánh mắt đầu tiên khi bạn chạm tóc mình, là nụ cười khoái chí vì cái mà bạn gọi mà style ăn mặc của riêng mình.....Tất cả mọi thứ suốt hai năm qua chưa từng mất đi trong tiền thức của mình dù chỉ là một chút...
Mình đã từng hp khi bạn khoe vs mình về ty vĩ đại của bạn, từng buồn bã vì hp của bạn k đc trọn vẹn, từng mong ước bạn sẽ lại hp bên một bạn gái khác...vì sao ư? Vì từ lâu mình đã hiểu tình cảm mình dành cho bạn là điều k thể, mình đã từng chấp nhận và thật lòng mong bạn hp. Nhưng mình nhận ra rằng đến cuối cùng mình vẫn chỉ là đứa con gái, dù mạnh mẽ đến đâu cũng k thể che giấu nỗi cảm xúc của chính minh. Mình chưa từng mong muốn cũng k bao h nghĩ đến việc sẽ nói vs bạn về tình cảm này, vì thật lòng trong mình chỉ muốn chúng ta mãi mãi là bạn và chúng ta mãi mãi cũng chỉ có thể là bạn mà thôi. Mình tin rằng bất cứ ai có thể k nhận ra nhưng chắc chắn bạn sẽ nhận ra mình....Và sau những dòng tâm sự này, mình muốn chúng ta có thể đừng làm bạn nữa đc k? Chúng ta có thể xem như chưa từng quen biết nhau nữa nhé, hãy tiếp thêm sức manh cho mình để mình đủ mạnh mẻ để có thể quên rằng mình từng thích bạn rất nhiều, hãy đừng mỉm cười mỗi khi cta vô tình chạm mặt nhau, đừng gọi mình như cách bạn vẫn hay gọi, hãy giúp mình quên bạn nhé đc k? 
Bạn k phải là myNTH của mình nhưng bạn chính là NTH mà năm 17t mình đã từng yêu...""",,status,,2017-01-07 23:27:01,127,1,1,119,8,0,0,0,0
210152259125476_777167012423995,"#cfs768
""Bà nhạt quá à, làm người thương của tui đii để tui giúp hết nhạt cho :))))""",,status,,2017-01-07 22:16:04,396,13,43,334,36,1,23,1,1
210152259125476_775185852622111,"#cfs767
""Mới học ở trường có 1 học kì thôi mà tớ vui dễ sợ. Tạm gác lại chuyện học hành nhé, vì tớ học kì lắm cơ. Bài nào mà tớ làm được, ắt cả lớp sẽ làm được. Còn bài nào mà tớ không làm được, thì cả lớp vẫn làm được. Nói vậy là hiểu trình rồi ha =)) Tớ muốn kể cho mấy cậu về chuyện tình cảm vu vơ của tớ thôi, mà mỗi lần nghĩ tớ buồn cười ghê.
Hồi đầu năm, có cậu bạn ngồi bàn trên, trông cũng được, mặt mũi sáng sủa, nhưng chưa đến mức """"đẹp xuất sắc như mấy anh nam thần"""" đâu! Rồi chẳng hiểu thế nào mình lại cảm nắng cậu ấy. Có một hôm, mình và cậu ấy cùng đứng xem đá banh trong trường, cậu ấy chỉ vào một cậu bạn đang chơi trong sân nói là trông đẹp trai quá. Ai dè đâu đó là người mình crush hồi cấp 2. Mình tưởng cậu nói đùa thôi. Xong cậu ấy kể cho mình nghe tình trường của cậu ấy. Mình mới vỡ lẽ cậu ấy là gay. Thật không còn từ nào diễn tả cảm xúc của mình lúc ấy. Cười không nổi, mà khóc cũng không xong. Sau này thì mình với cậu ấy là """"chị em tốt của nhau"""", mình còn kể chuyện mình từng thích cậu ấy nữa.
Chuyện thứ hai cũng xảy ra hồi đầu năm, cách chuyện vừa rồi không lâu. Chả là hôm đấy là giờ học toán. Mình đang ngồi nói chuyện, tự nhiên thầy giáo bất ngờ gọi đứng lên trả lời. Mình ngơ ngác đứng dậy, chưa biết trả lời thế nào thì cậu bạn  ngồi ngang hàng với mình nhắc bài không thì mình chả biết làm sao. Từ hôm đấy mình bắt đầu để ý cậu ấy. Mình chỉ chú ý cậu ấy hơn các bạn nam khác thôi chứ không có thích gì hết. Rồi không không hiểu đầu óc bị cái gì đó, ảo tưởng cậu bạn đó thích mình. Cái xong mình thích lại (lúc này mới là thích nha), mà không dám nói, cứ im im vậy thôi. Về nhà còn vẽ trong đầu bao nhiêu viễn cảnh tươi đẹp rồi ngồi cười một mình. Hài dễ sợ =)) Đến hôm nọ, mình trực lớp nên về trễ, đang đi ra cổng thì thấy cậu bạn ấy đi chung với một bạn gái, cười nói vui vẻ lắm. Mình mới hỏi đứa bạn đi cạnh mình thì nó nói hai người đó quen nhau được cả tháng rồi. Tim mình tự nhiên trùng xuống, không hẳn là buồn nhưng thất vọng lắm. Hôm đó trời còn mưa to nữa chứ, trên đường về nhà mình như kiểu bị thất tình ý. Cả mấy ngày hôm sau như người mất hồn, đau lòng lắm, đặt hết hi vọng vào một người rồi nhận lại kết quả không thể tệ hơn được nữa. Tất cả cũng do mình, cứ ảo tưởng lung tung. Tụi bạn bảo mình khờ dại, mới được người ta chỉ bài có một lần mà tưởng người ta thích mình. Thua luôn!
Tóm lại mới một học kì , mà mình đã qua 2 lần """"shock tình"""". Thấm ghê luôn :v""",,status,,2017-01-07 06:17:00,215,3,2,197,4,1,13,0,0
210152259125476_775185069288856,"#cfs765
"""""" Dòng điện nào đưa anh đến bên em
Cũng đi qua muôn ngàn điện trở
Em có lúc thờ ơ hay mắc cỡ
Hay bởi vì cảm kháng cuộn dây
Con tim anh mách bảo đâu đây
Hay chỉ tại hai bờ bản cực
Anh yêu em như tụ kia tích điện
Nào ngờ em lại ngắt khóa K
Ta lệch pha, em xa anh mãi
Hằng mấy năm ánh sáng em ơi!
Tình yêu ta vẫn mãi rất tuyệt vời
Anh và em như giao thoa ánh sáng
Hai chúng ta như hai khe hẹp
Cùng chung nhau một nguồn suối tình yêu
Có ngờ đâu, khe hẹp tách rời ta
Bởi khe hẹp làm cho ta nhiễu xạ
Em giờ là vận tốc đó đâu xa
Để anh là lam đa bước sóng
Ôi khó thay khi bước sóng đa chiều
Không đỏ , tím mà là màu trắng
Anh xa em anh mãi nhớ em nhiều
Khoảng cách nào ngăn cản trái tim yêu?
Nó như là tia rơn ghen bắn phá
Nếu em là năng lượng hạt an pha
Anh xin là bê ta đứng đợi
Còn nếu em là tia tới song song
Thì anh mong được làm chùm hội tụ
Bao chu kì bao bước sóng tình yêu
Để trong anh còn nhiều nguồn phát
Dịch chuyển nào tan nát lực li tâm
Cho sóng âm truyền tới đến không mờ
Và tình chúng mình mãi bền như Vũ Trụ. """"
Bài này dành cho người tui thương: CL-24 <3.
From: một bạn cùng khối hay nhìn lén bạn :))
""",,status,,2017-01-06 07:08:00,231,6,15,200,16,1,14,0,0
210152259125476_775184892622207,"#cfs764
""Chào mọi người, đây là cái confession đầu tiên mình viết trên này mặc dù mình bị đá khỏi trường cũng khá là lâu rồi. Hiện tại thì mình khá bận rộn vì vừa phải đi làm vừa đi học nên cũng không để ý đến NTH nhiều nữa. Tình cờ hôm nay mình xem được một cái clip MV được quay ở trường mình, nhạc là một bộ phim rất là """"hot"""" thời mình còn học 11 hay 12 gì đó. Tuy rằng nhạc chưa thật sự hay, quay phim cũng không quá xuất sắc, nhưng cảm giác đầu tiên sau khi xem xong là nhớ trường, đến lạ luôn! Không biết như thế nào nhưng mà có cảm giác quen thuộc lắm! Chợt nhìn lại thì có lẽ là mình đã bỏ quên NTH ở lại mà chỉ biết vội vàng hối hả chạy đua với nhịp sống xung quanh. 4 năm học ở ĐH với mình được diễn tả với 1 từ: CHÁN. Mình chỉ biết học xong rồi về lại chơi, chơi mệt thì ngủ, ngủ rồi dậy đi làm hay đi học tiếp... Bạn đại học thì chỉ thấy toàn là bạn xã giao, hết một môn lại reset danh sách bạn (tại vì mình nhắn tin chúng nó toàn """"seen""""), không biết là do môi trường hay là do mình nữa.
Mình chỉ muốn nhắn nhủ, thời học sinh thật sự là đẹp lắm, với nhiều cái tình cảm phát sinh một cách tự nhiên, không cầu lợi. Mình thấy bây giờ học sinh bây giờ có điều kiện, nhiều em đi du học từ năm 11, 12 chỉ vì sợ thi đại học (chắc là sợ tạch) hay sợ bị gọi đi nghĩa vụ. Cái này không biết có thật không nhưng mà mình cũng có nói chuyện với vài em và mình nghĩ là không nên, vì sẽ bỏ hết những khoảnh khắc cực đáng nhớ chỉ có một lần trong cuộc đời. Mấy em nên biết là ngày xưa anh chị thi đến 2 đợt, áp lực gấp đôi, độ khó thì thôi khỏi phải bàn, nhưng mà tất cả đều cũng qua. Hi vọng là mấy em sẽ có những giây phút thật tuyệt vời (tuy các em cho là chán nản) của năm 12 trước khi """"cày như trâu như chó"""" và nếm được những bài học đời dạy với những ngày dài như một năm khi ngóng mong kết quả thi và cuối cùng là giây phút thở phào khi đón nhận cái kết quả đó.

À cho mình tái bút chút xíu. Sau khi xem xong phần credits của cái clip thì mình có nhận ra một tên """"chuyên gia chém gió"""" ngày xưa từng học chung. Mình cũng lờ mờ đoán ra tại sao hắn làm cái clip này nữa :)). Nếu mà thấy cái này thì vui lòng comment ở dưới để mà add friend nữa nhé! Hi vọng hắn sẽ thấy và có được một cái kết không quá buồn với cô gái năm đó của hắn.

Chào mọi người! ^^""",,status,,2017-01-05 09:45:00,131,0,1,121,10,0,0,0,0
